Date_Time,Day,well_id,RFU,Time,plate,Pop_ID,species,temperature,level_of_resource,value_resource,well_number,replicate,phylum,species_updated,Time_days,time_diff
2022-05-13T11:32:08Z,Day4_pm,C2,19,98:39:02,14,14_C2,Eudorina,20,P6,10,11,4,chlorophyta,Eudorina elegans,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,C3,64,98:39:02,14,14_C3,Chlorella,20,P6,10,19,4,chlorophyta,Chlorella sp.,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,C4,9,98:39:02,14,14_C4,Scenedesmus (C),20,P6,10,27,3,chlorophyta,Scenedesmus arcuatus var. Platydiscus,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,C5,61,98:39:02,14,14_C5,Oocystis,20,P6,10,35,2,chlorophyta,Oocystis sp.,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,C6,61,98:39:02,14,14_C6,Nitzschia (C),20,P6,10,43,2,diatom,Nitzschia paela (C ),4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,C10,133,98:39:02,14,14_C10,Coelastrum,20,P6,10,75,3,chlorophyta,Coelastrum sp.,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,C11,206,98:39:02,14,14_C11,Lagerheimia,20,P6,10,83,3,chlorophyta,Lagerheimia subsalsa,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,D2,14,98:39:02,14,14_D2,Asterionella (C),20,P6,10,12,2,diatom,Asterionella formosa,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,D3,65,98:39:02,14,14_D3,Oocystis,20,P6,10,20,1,chlorophyta,Oocystis sp.,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,D4,76,98:39:02,14,14_D4,Nitzschia (C),20,P6,10,28,1,diatom,Nitzschia paela (C ),4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,D5,19,98:39:02,14,14_D5,Nitzschia p. (G),20,P6,10,36,1,diatom,Nitzschia paela (G),4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,D6,74,98:39:02,14,14_D6,Chlorella,20,P6,10,44,3,chlorophyta,Chlorella sp.,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,D8,103,98:39:02,14,14_D8,Pediastrum,20,P6,10,60,1,chlorophyta,Pediastrum boryanum,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,D9,60,98:39:02,14,14_D9,Pediastrum,20,P6,10,68,3,chlorophyta,Pediastrum boryanum,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,D11,221,98:39:02,14,14_D11,Scenedesmus (C),20,P6,10,84,4,chlorophyta,Scenedesmus arcuatus var. Platydiscus,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,E2,104,98:39:02,14,14_E2,Coelastrum,20,P6,10,13,1,chlorophyta,Coelastrum sp.,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,E3,6,98:39:02,14,14_E3,Asterionella (C),20,P6,10,21,3,diatom,Asterionella formosa,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,E5,36,98:39:02,14,14_E5,Scenedesmus (C),20,P6,10,37,2,chlorophyta,Scenedesmus arcuatus var. Platydiscus,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,E7,114,98:39:02,14,14_E7,Chlorella,20,P6,10,53,1,chlorophyta,Chlorella sp.,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,E8,164,98:39:02,14,14_E8,Chlorella,20,P6,10,61,2,chlorophyta,Chlorella sp.,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,E9,6,98:39:02,14,14_E9,Cyclotella (G),20,P6,10,69,3,diatom,Cyclotella pseudostelligera,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,F2,106,98:39:02,14,14_F2,Nitzschia (C),20,P6,10,14,3,diatom,Nitzschia paela (C ),4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,F4,16,98:39:02,14,14_F4,Fragilaria (C),20,P6,10,30,2,diatom,Fragilaria crotonensis,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,F5,28,98:39:02,14,14_F5,Scenedesmus (Z),20,P6,10,38,4,chlorophyta,Scenedesmus armatus,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,F6,59,98:39:02,14,14_F6,Messastrum,20,P6,10,46,2,chlorophyta,Messastrum gracile,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,F7,22,98:39:02,14,14_F7,Fragilaria (C),20,P6,10,54,3,diatom,Fragilaria crotonensis,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,F9,103,98:39:02,14,14_F9,Navicula,20,P6,10,70,1,diatom,Fistulifera saprophila,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,F10,35,98:39:02,14,14_F10,Scenedesmus (Z),20,P6,10,78,3,chlorophyta,Scenedesmus armatus,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,F11,37,98:39:02,14,14_F11,Fragilaria (C),20,P6,10,86,4,diatom,Fragilaria crotonensis,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,G3,95,98:39:02,14,14_G3,Coelastrum,20,P6,10,23,2,chlorophyta,Coelastrum sp.,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,G4,28,98:39:02,14,14_G4,Nitzschia p. (G),20,P6,10,31,4,diatom,Nitzschia paela (G),4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,G5,153,98:39:02,14,14_G5,Scenedesmus (C),20,P6,10,39,1,chlorophyta,Scenedesmus arcuatus var. Platydiscus,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,G7,76,98:39:02,14,14_G7,Messastrum,20,P6,10,55,3,chlorophyta,Messastrum gracile,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,G8,33,98:39:02,14,14_G8,Scenedesmus (Z),20,P6,10,63,2,chlorophyta,Scenedesmus armatus,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,G9,17,98:39:02,14,14_G9,Tetraedron,20,P6,10,71,4,chlorophyta,Tetraedron minumum,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,G10,64,98:39:02,14,14_G10,Navicula,20,P6,10,79,3,diatom,Fistulifera saprophila,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,G11,66,98:39:02,14,14_G11,Pediastrum,20,P6,10,87,2,chlorophyta,Pediastrum boryanum,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,H2,6,98:39:02,14,14_H2,Asterionella (C),20,P6,10,16,4,diatom,Asterionella formosa,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,H3,22,98:39:02,14,14_H3,Tetraedron,20,P6,10,24,2,chlorophyta,Tetraedron minumum,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,H4,80,98:39:02,14,14_H4,Lagerheimia,20,P6,10,32,1,chlorophyta,Lagerheimia subsalsa,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,H5,130,98:39:02,14,14_H5,Lagerheimia,20,P6,10,40,2,chlorophyta,Lagerheimia subsalsa,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,H6,59,98:39:02,14,14_H6,Navicula,20,P6,10,48,2,diatom,Fistulifera saprophila,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,H7,71,98:39:02,14,14_H7,Pediastrum,20,P6,10,56,4,chlorophyta,Pediastrum boryanum,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,H8,25,98:39:02,14,14_H8,Tetraedron,20,P6,10,64,3,chlorophyta,Tetraedron minumum,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,H9,166,98:39:02,14,14_H9,Messastrum,20,P6,10,72,4,chlorophyta,Messastrum gracile,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,H10,104,98:39:02,14,14_H10,Oocystis,20,P6,10,80,4,chlorophyta,Oocystis sp.,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day4_pm,H11,77,98:39:02,14,14_H11,Oocystis,20,P6,10,88,3,chlorophyta,Oocystis sp.,4.110439815,4.109270833
2022-05-13T11:32:08Z,Day5,A3,37,118:31:16,14,14_A3,Eudorina,20,P6,10,17,1,chlorophyta,Eudorina elegans,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,A4,11,118:31:16,14,14_A4,Asterionella (C),20,P6,10,25,1,diatom,Asterionella formosa,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,A5,70,118:31:16,14,14_A5,Navicula,20,P6,10,33,4,diatom,Fistulifera saprophila,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,A7,25,118:31:16,14,14_A7,Cyclotella (G),20,P6,10,49,2,diatom,Cyclotella pseudostelligera,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,A8,12,118:31:16,14,14_A8,Tetraedron,20,P6,10,57,1,chlorophyta,Tetraedron minumum,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,A9,26,118:31:16,14,14_A9,Nitzschia p. (G),20,P6,10,65,2,diatom,Nitzschia paela (G),4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,A10,44,118:31:16,14,14_A10,Eudorina,20,P6,10,73,3,chlorophyta,Eudorina elegans,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,A11,219,118:31:16,14,14_A11,Coelastrum,20,P6,10,81,4,chlorophyta,Coelastrum sp.,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,B2,9,118:31:16,14,14_B2,Lagerheimia,20,P6,10,10,4,chlorophyta,Lagerheimia subsalsa,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,B3,99,118:31:16,14,14_B3,Nitzschia (C),20,P6,10,18,4,diatom,Nitzschia paela (C ),4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,B4,21,118:31:16,14,14_B4,Fragilaria (C),20,P6,10,26,1,diatom,Fragilaria crotonensis,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,B5,6,118:31:16,14,14_B5,Cyclotella (G),20,P6,10,34,4,diatom,Cyclotella pseudostelligera,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,B7,26,118:31:16,14,14_B7,Messastrum,20,P6,10,50,1,chlorophyta,Messastrum gracile,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,B8,8,118:31:16,14,14_B8,Cyclotella (G),20,P6,10,58,1,diatom,Cyclotella pseudostelligera,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,B9,52,118:31:16,14,14_B9,Eudorina,20,P6,10,66,2,chlorophyta,Eudorina elegans,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,B10,19,118:31:16,14,14_B10,Nitzschia p. (G),20,P6,10,74,3,diatom,Nitzschia paela (G),4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,B11,39,118:31:16,14,14_B11,Scenedesmus (Z),20,P6,10,82,1,chlorophyta,Scenedesmus armatus,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,C2,21,118:31:16,14,14_C2,Eudorina,20,P6,10,11,4,chlorophyta,Eudorina elegans,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,C3,94,118:31:16,14,14_C3,Chlorella,20,P6,10,19,4,chlorophyta,Chlorella sp.,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,C4,9,118:31:16,14,14_C4,Scenedesmus (C),20,P6,10,27,3,chlorophyta,Scenedesmus arcuatus var. Platydiscus,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,C5,53,118:31:16,14,14_C5,Oocystis,20,P6,10,35,2,chlorophyta,Oocystis sp.,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,C6,68,118:31:16,14,14_C6,Nitzschia (C),20,P6,10,43,2,diatom,Nitzschia paela (C ),4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,C10,247,118:31:16,14,14_C10,Coelastrum,20,P6,10,75,3,chlorophyta,Coelastrum sp.,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,C11,286,118:31:16,14,14_C11,Lagerheimia,20,P6,10,83,3,chlorophyta,Lagerheimia subsalsa,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,D2,12,118:31:16,14,14_D2,Asterionella (C),20,P6,10,12,2,diatom,Asterionella formosa,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,D3,69,118:31:16,14,14_D3,Oocystis,20,P6,10,20,1,chlorophyta,Oocystis sp.,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,D4,95,118:31:16,14,14_D4,Nitzschia (C),20,P6,10,28,1,diatom,Nitzschia paela (C ),4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,D5,23,118:31:16,14,14_D5,Nitzschia p. (G),20,P6,10,36,1,diatom,Nitzschia paela (G),4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,D6,138,118:31:16,14,14_D6,Chlorella,20,P6,10,44,3,chlorophyta,Chlorella sp.,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,D8,132,118:31:16,14,14_D8,Pediastrum,20,P6,10,60,1,chlorophyta,Pediastrum boryanum,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,D9,98,118:31:16,14,14_D9,Pediastrum,20,P6,10,68,3,chlorophyta,Pediastrum boryanum,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,D11,257,118:31:16,14,14_D11,Scenedesmus (C),20,P6,10,84,4,chlorophyta,Scenedesmus arcuatus var. Platydiscus,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,E2,201,118:31:16,14,14_E2,Coelastrum,20,P6,10,13,1,chlorophyta,Coelastrum sp.,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,E3,9,118:31:16,14,14_E3,Asterionella (C),20,P6,10,21,3,diatom,Asterionella formosa,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,E5,53,118:31:16,14,14_E5,Scenedesmus (C),20,P6,10,37,2,chlorophyta,Scenedesmus arcuatus var. Platydiscus,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,E7,185,118:31:16,14,14_E7,Chlorella,20,P6,10,53,1,chlorophyta,Chlorella sp.,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,E8,275,118:31:16,14,14_E8,Chlorella,20,P6,10,61,2,chlorophyta,Chlorella sp.,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,E9,8,118:31:16,14,14_E9,Cyclotella (G),20,P6,10,69,3,diatom,Cyclotella pseudostelligera,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,F2,138,118:31:16,14,14_F2,Nitzschia (C),20,P6,10,14,3,diatom,Nitzschia paela (C ),4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,F4,28,118:31:16,14,14_F4,Fragilaria (C),20,P6,10,30,2,diatom,Fragilaria crotonensis,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,F5,40,118:31:16,14,14_F5,Scenedesmus (Z),20,P6,10,38,4,chlorophyta,Scenedesmus armatus,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,F6,77,118:31:16,14,14_F6,Messastrum,20,P6,10,46,2,chlorophyta,Messastrum gracile,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,F7,20,118:31:16,14,14_F7,Fragilaria (C),20,P6,10,54,3,diatom,Fragilaria crotonensis,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,F9,105,118:31:16,14,14_F9,Navicula,20,P6,10,70,1,diatom,Fistulifera saprophila,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,F10,47,118:31:16,14,14_F10,Scenedesmus (Z),20,P6,10,78,3,chlorophyta,Scenedesmus armatus,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,F11,60,118:31:16,14,14_F11,Fragilaria (C),20,P6,10,86,4,diatom,Fragilaria crotonensis,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,G3,183,118:31:16,14,14_G3,Coelastrum,20,P6,10,23,2,chlorophyta,Coelastrum sp.,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,G4,33,118:31:16,14,14_G4,Nitzschia p. (G),20,P6,10,31,4,diatom,Nitzschia paela (G),4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,G5,210,118:31:16,14,14_G5,Scenedesmus (C),20,P6,10,39,1,chlorophyta,Scenedesmus arcuatus var. Platydiscus,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,G7,93,118:31:16,14,14_G7,Messastrum,20,P6,10,55,3,chlorophyta,Messastrum gracile,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,G8,51,118:31:16,14,14_G8,Scenedesmus (Z),20,P6,10,63,2,chlorophyta,Scenedesmus armatus,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,G9,16,118:31:16,14,14_G9,Tetraedron,20,P6,10,71,4,chlorophyta,Tetraedron minumum,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,G10,57,118:31:16,14,14_G10,Navicula,20,P6,10,79,3,diatom,Fistulifera saprophila,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,G11,100,118:31:16,14,14_G11,Pediastrum,20,P6,10,87,2,chlorophyta,Pediastrum boryanum,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,H2,12,118:31:16,14,14_H2,Asterionella (C),20,P6,10,16,4,diatom,Asterionella formosa,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,H3,19,118:31:16,14,14_H3,Tetraedron,20,P6,10,24,2,chlorophyta,Tetraedron minumum,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,H4,163,118:31:16,14,14_H4,Lagerheimia,20,P6,10,32,1,chlorophyta,Lagerheimia subsalsa,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,H5,185,118:31:16,14,14_H5,Lagerheimia,20,P6,10,40,2,chlorophyta,Lagerheimia subsalsa,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,H6,58,118:31:16,14,14_H6,Navicula,20,P6,10,48,2,diatom,Fistulifera saprophila,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,H7,180,118:31:16,14,14_H7,Pediastrum,20,P6,10,56,4,chlorophyta,Pediastrum boryanum,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,H8,18,118:31:16,14,14_H8,Tetraedron,20,P6,10,64,3,chlorophyta,Tetraedron minumum,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,H9,199,118:31:16,14,14_H9,Messastrum,20,P6,10,72,4,chlorophyta,Messastrum gracile,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,H10,120,118:31:16,14,14_H10,Oocystis,20,P6,10,80,4,chlorophyta,Oocystis sp.,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day5,H11,97,118:31:16,14,14_H11,Oocystis,20,P6,10,88,3,chlorophyta,Oocystis sp.,4.93837963,4.937210648
2022-05-13T11:32:08Z,Day6,A3,35,142:32:43,14,14_A3,Eudorina,20,P6,10,17,1,chlorophyta,Eudorina elegans,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,A4,12,142:32:43,14,14_A4,Asterionella (C),20,P6,10,25,1,diatom,Asterionella formosa,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,A5,60,142:32:43,14,14_A5,Navicula,20,P6,10,33,4,diatom,Fistulifera saprophila,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,A7,21,142:32:43,14,14_A7,Cyclotella (G),20,P6,10,49,2,diatom,Cyclotella pseudostelligera,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,A8,16,142:32:43,14,14_A8,Tetraedron,20,P6,10,57,1,chlorophyta,Tetraedron minumum,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,A9,41,142:32:43,14,14_A9,Nitzschia p. (G),20,P6,10,65,2,diatom,Nitzschia paela (G),5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,A10,57,142:32:43,14,14_A10,Eudorina,20,P6,10,73,3,chlorophyta,Eudorina elegans,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,A11,485,142:32:43,14,14_A11,Coelastrum,20,P6,10,81,4,chlorophyta,Coelastrum sp.,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,B2,8,142:32:43,14,14_B2,Lagerheimia,20,P6,10,10,4,chlorophyta,Lagerheimia subsalsa,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,B3,143,142:32:43,14,14_B3,Nitzschia (C),20,P6,10,18,4,diatom,Nitzschia paela (C ),5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,B4,30,142:32:43,14,14_B4,Fragilaria (C),20,P6,10,26,1,diatom,Fragilaria crotonensis,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,B5,4,142:32:43,14,14_B5,Cyclotella (G),20,P6,10,34,4,diatom,Cyclotella pseudostelligera,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,B7,35,142:32:43,14,14_B7,Messastrum,20,P6,10,50,1,chlorophyta,Messastrum gracile,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,B8,7,142:32:43,14,14_B8,Cyclotella (G),20,P6,10,58,1,diatom,Cyclotella pseudostelligera,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,B9,47,142:32:43,14,14_B9,Eudorina,20,P6,10,66,2,chlorophyta,Eudorina elegans,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,B10,32,142:32:43,14,14_B10,Nitzschia p. (G),20,P6,10,74,3,diatom,Nitzschia paela (G),5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,B11,63,142:32:43,14,14_B11,Scenedesmus (Z),20,P6,10,82,1,chlorophyta,Scenedesmus armatus,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,C2,25,142:32:43,14,14_C2,Eudorina,20,P6,10,11,4,chlorophyta,Eudorina elegans,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,C3,163,142:32:43,14,14_C3,Chlorella,20,P6,10,19,4,chlorophyta,Chlorella sp.,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,C4,8,142:32:43,14,14_C4,Scenedesmus (C),20,P6,10,27,3,chlorophyta,Scenedesmus arcuatus var. Platydiscus,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,C5,77,142:32:43,14,14_C5,Oocystis,20,P6,10,35,2,chlorophyta,Oocystis sp.,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,C6,106,142:32:43,14,14_C6,Nitzschia (C),20,P6,10,43,2,diatom,Nitzschia paela (C ),5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,C10,517,142:32:43,14,14_C10,Coelastrum,20,P6,10,75,3,chlorophyta,Coelastrum sp.,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,C11,413,142:32:43,14,14_C11,Lagerheimia,20,P6,10,83,3,chlorophyta,Lagerheimia subsalsa,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,D2,13,142:32:43,14,14_D2,Asterionella (C),20,P6,10,12,2,diatom,Asterionella formosa,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,D3,97,142:32:43,14,14_D3,Oocystis,20,P6,10,20,1,chlorophyta,Oocystis sp.,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,D4,136,142:32:43,14,14_D4,Nitzschia (C),20,P6,10,28,1,diatom,Nitzschia paela (C ),5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,D5,28,142:32:43,14,14_D5,Nitzschia p. (G),20,P6,10,36,1,diatom,Nitzschia paela (G),5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,D6,252,142:32:43,14,14_D6,Chlorella,20,P6,10,44,3,chlorophyta,Chlorella sp.,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,D8,193,142:32:43,14,14_D8,Pediastrum,20,P6,10,60,1,chlorophyta,Pediastrum boryanum,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,D9,152,142:32:43,14,14_D9,Pediastrum,20,P6,10,68,3,chlorophyta,Pediastrum boryanum,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,D11,313,142:32:43,14,14_D11,Scenedesmus (C),20,P6,10,84,4,chlorophyta,Scenedesmus arcuatus var. Platydiscus,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,E2,391,142:32:43,14,14_E2,Coelastrum,20,P6,10,13,1,chlorophyta,Coelastrum sp.,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,E3,8,142:32:43,14,14_E3,Asterionella (C),20,P6,10,21,3,diatom,Asterionella formosa,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,E5,66,142:32:43,14,14_E5,Scenedesmus (C),20,P6,10,37,2,chlorophyta,Scenedesmus arcuatus var. Platydiscus,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,E7,296,142:32:43,14,14_E7,Chlorella,20,P6,10,53,1,chlorophyta,Chlorella sp.,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,E8,389,142:32:43,14,14_E8,Chlorella,20,P6,10,61,2,chlorophyta,Chlorella sp.,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,E9,4,142:32:43,14,14_E9,Cyclotella (G),20,P6,10,69,3,diatom,Cyclotella pseudostelligera,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,F2,193,142:32:43,14,14_F2,Nitzschia (C),20,P6,10,14,3,diatom,Nitzschia paela (C ),5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,F4,34,142:32:43,14,14_F4,Fragilaria (C),20,P6,10,30,2,diatom,Fragilaria crotonensis,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,F5,49,142:32:43,14,14_F5,Scenedesmus (Z),20,P6,10,38,4,chlorophyta,Scenedesmus armatus,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,F6,98,142:32:43,14,14_F6,Messastrum,20,P6,10,46,2,chlorophyta,Messastrum gracile,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,F7,24,142:32:43,14,14_F7,Fragilaria (C),20,P6,10,54,3,diatom,Fragilaria crotonensis,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,F9,94,142:32:43,14,14_F9,Navicula,20,P6,10,70,1,diatom,Fistulifera saprophila,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,F10,63,142:32:43,14,14_F10,Scenedesmus (Z),20,P6,10,78,3,chlorophyta,Scenedesmus armatus,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,F11,74,142:32:43,14,14_F11,Fragilaria (C),20,P6,10,86,4,diatom,Fragilaria crotonensis,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,G3,380,142:32:43,14,14_G3,Coelastrum,20,P6,10,23,2,chlorophyta,Coelastrum sp.,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,G4,52,142:32:43,14,14_G4,Nitzschia p. (G),20,P6,10,31,4,diatom,Nitzschia paela (G),5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,G5,284,142:32:43,14,14_G5,Scenedesmus (C),20,P6,10,39,1,chlorophyta,Scenedesmus arcuatus var. Platydiscus,5.939386574,5.938217593
2022-05-13T11:32:08Z,Day6,G7,135,142:32:43,14,14_G7,Messastrum,20,P6,10,55,3,chlorophyta,Messastrum gracile,5.939386574,5.938217593
